Posting Date,Entry Type,Document Type,Order No.,Document No.,Item No.,Description,UoM,Lot No.,Expiration Date,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Sales Amount (Actual),Unit Cost,Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.
12/14/2021,Purchase,Purchase Receipt,,G06461,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104116,11/30/2024,NPW,990,990,0,0," 9,075.00 "," 8,984,250.00 ",0,FALSE,,352305
12/14/2021,Purchase,Purchase Receipt,,G06461,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104115,11/30/2024,NPW,990,990,0,0," 9,075.00 "," 8,984,250.00 ",0,FALSE,,352304
12/14/2021,Purchase,Purchase Receipt,,G06461,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104114,11/30/2024,NPW,994,994,0,0," 9,075.00 "," 9,020,550.00 ",0,FALSE,,352303
12/14/2021,Purchase,Purchase Receipt,,G06461,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104113,11/30/2024,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,352302
12/14/2021,Purchase,Purchase Receipt,,G06461,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104112,11/30/2024,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,352301
12/14/2021,Purchase,Purchase Receipt,,G06461,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104093,11/30/2024,NPW,34,34,0,0," 9,075.00 "," 308,550.00 ",0,FALSE,,352300
12/3/2021,Purchase,Purchase Receipt,,G06460,BB028500,"Ephedrine sulphate,30mg/ml,1ml,Each",EACH,1321307,8/31/2023,NPW,2000,2000,0,0," 1,031.25 "," 2,062,500.00 ",0,FALSE,,351965
12/8/2021,Purchase,Purchase Receipt,,G06438,MM189600,"Pipette Tips 200-1000mcl (Microlitre),1000",1000,200910,9/30/2023,NPW,30,30,0,0," 10,602.00 "," 318,060.00 ",0,FALSE,,349216
12/8/2021,Purchase,Purchase Receipt,,G06438,MM189900,"Pipette Tips 50-200mcl (Microlitre),1000",1000,201204,12/31/2023,NPW,30,30,0,0," 4,476.40 "," 134,292.00 ",0,FALSE,,349215
12/8/2021,Purchase,Purchase Receipt,,G06438,MM224700,"Wooden Applicator (Orange) Sticks, 6X1,12",1000,20201208,12/31/2023,NPW,19,19,0,0," 8,525.00 "," 161,975.00 ",0,FALSE,,349214
12/8/2021,Purchase,Purchase Receipt,,G06438,MM020100,"Anti-Human Globulin (Ahg,Sera),10ml,Each",EACH,PA-2102-1/2,11/30/2022,NPW,50,50,0,0," 4,613.60 "," 230,680.00 ",0,FALSE,,349213
12/8/2021,Purchase,Purchase Receipt,,G06438,MM092130,Cryovials 2 ml,EACH,201D13,10/31/2023,NPW,700,700,0,0, 120.00 ," 84,000.00 ",0,FALSE,,349212
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112232,12/31/2024,NPW,160,160,0,0," 13,000.00 "," 2,080,000.00 ",0,FALSE,,349211
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112230,12/31/2024,NPW,156,156,0,0," 13,000.00 "," 2,028,000.00 ",0,FALSE,,349210
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112235,12/31/2024,NPW,160,160,0,0," 13,000.00 "," 2,080,000.00 ",0,FALSE,,349209
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112231,12/31/2024,NPW,160,160,0,0," 13,000.00 "," 2,080,000.00 ",0,FALSE,,349208
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112236,12/31/2024,NPW,160,160,0,0," 13,000.00 "," 2,080,000.00 ",0,FALSE,,349207
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112233,12/31/2024,NPW,157,157,0,0," 13,000.00 "," 2,041,000.00 ",0,FALSE,,349206
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112237,12/31/2024,NPW,160,160,0,0," 13,000.00 "," 2,080,000.00 ",0,FALSE,,349205
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112241,12/31/2024,NPW,71,71,0,0," 13,000.00 "," 923,000.00 ",0,FALSE,,349204
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112238,12/31/2024,NPW,160,160,0,0," 13,000.00 "," 2,080,000.00 ",0,FALSE,,349203
12/8/2021,Purchase,Purchase Receipt,,G06438,EE028500,"Methylated spirit,(70%,in,Water),5L,Each",EACH,2112239,12/31/2024,NPW,156,156,0,0," 13,000.00 "," 2,028,000.00 ",0,FALSE,,349202
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283971,10/31/2026,NPW,82,82,0,0," 9,075.00 "," 744,150.00 ",0,FALSE,,348683
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284091,10/31/2026,NPW,826,826,0,0," 9,075.00 "," 7,495,950.00 ",0,FALSE,,348682
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284171,10/31/2026,NPW,223,223,0,0," 9,075.00 "," 2,023,725.00 ",0,FALSE,,348681
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284161,10/31/2026,NPW,825,825,0,0," 9,075.00 "," 7,486,875.00 ",0,FALSE,,348680
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284151,10/31/2026,NPW,828,828,0,0," 9,075.00 "," 7,514,100.00 ",0,FALSE,,348679
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284141,10/31/2026,NPW,827,827,0,0," 9,075.00 "," 7,505,025.00 ",0,FALSE,,348678
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284131,10/31/2026,NPW,815,815,0,0," 9,075.00 "," 7,396,125.00 ",0,FALSE,,348677
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284121,10/31/2026,NPW,825,825,0,0," 9,075.00 "," 7,486,875.00 ",0,FALSE,,348676
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284111,10/31/2026,NPW,832,832,0,0," 9,075.00 "," 7,550,400.00 ",0,FALSE,,348675
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284101,10/31/2026,NPW,834,834,0,0," 9,075.00 "," 7,568,550.00 ",0,FALSE,,348674
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284081,10/31/2026,NPW,826,826,0,0," 9,075.00 "," 7,495,950.00 ",0,FALSE,,348673
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284011,10/31/2026,NPW,829,829,0,0," 9,075.00 "," 7,523,175.00 ",0,FALSE,,348672
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0284001,10/31/2026,NPW,830,830,0,0," 9,075.00 "," 7,532,250.00 ",0,FALSE,,348671
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283991,10/31/2026,NPW,850,850,0,0," 9,075.00 "," 7,713,750.00 ",0,FALSE,,348670
12/7/2021,Purchase,Purchase Receipt,,G06375,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283981,10/31/2026,NPW,822,822,0,0," 9,075.00 "," 7,459,650.00 ",0,FALSE,,348669
12/6/2021,Purchase,Purchase Receipt,,G06372,GG018900,"Polyglactin 910 Braided Size 2, 90cm, 1/2CCC",12,89820,12/31/2024,NPW,200,200,0,0," 17,900.00 "," 3,580,000.00 ",0,FALSE,,348286
12/6/2021,Purchase,Purchase Receipt,,G06372,GG018600,"Polyglactin 910 Braided Size 1, 90cm, 1/2 CCC",12,89819,12/31/2024,NPW,200,200,0,0," 17,900.00 "," 3,580,000.00 ",0,FALSE,,348285
12/7/2021,Purchase,Purchase Receipt,,G06371,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020061,9/30/2024,NPW,5734,5734,0,0," 1,567.50 "," 8,988,045.00 ",0,FALSE,,348280
12/7/2021,Purchase,Purchase Receipt,,G06371,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020051,9/30/2024,NPW,1075,1075,0,0," 1,567.50 "," 1,685,062.50 ",0,FALSE,,348279
12/1/2021,Purchase,Purchase Receipt,,G06370,FF010800,"Gauze swabs,8-ply,10cm x 10cm,100",100,HD2005,5/31/2025,NPW,1800,1800,0,0," 1,650.00 "," 2,970,000.00 ",0,FALSE,,348272
12/1/2021,Purchase,Purchase Receipt,,G06370,FF010800,"Gauze swabs,8-ply,10cm x 10cm,100",100,210527,5/31/2026,NPW,16500,16500,0,0," 1,650.00 "," 27,225,000.00 ",0,FALSE,,348271
12/1/2021,Purchase,Purchase Receipt,,G06370,FF010800,"Gauze swabs,8-ply,10cm x 10cm,100",100,191105,10/31/2024,NPW,1700,1700,0,0," 1,650.00 "," 2,805,000.00 ",0,FALSE,,348270
12/1/2021,Purchase,Purchase Receipt,,G06370,FF010200,"Gauze absorbent,90cm X 100Y,Each",EACH,20200520,5/31/2025,NPW,6000,6000,0,0," 9,487.50 "," 56,925,000.00 ",0,FALSE,,348269
12/1/2021,Purchase,Purchase Receipt,,G06370,FF010200,"Gauze absorbent,90cm X 100Y,Each",EACH,210527,5/31/2026,NPW,4000,4000,0,0," 9,487.50 "," 37,950,000.00 ",0,FALSE,,348268
12/1/2021,Purchase,Purchase Receipt,,G06370,FF007800,"Cotton wool,500g,EACH",EACH,20200418,4/30/2025,NPW,24000,24000,0,0," 2,557.50 "," 61,380,000.00 ",0,FALSE,,348267
12/6/2021,Purchase,Purchase Receipt,,G06369,HH075900,Giving set paed iv admin +needle 60drops/ml,EACH,190429,3/31/2024,NPW,8500,8500,0,0, 255.00 ," 2,167,500.00 ",0,FALSE,,348266
12/6/2021,Purchase,Purchase Receipt,,G06369,HH075600,Giving set adult iv admin +needle 20 drops/ml,EACH,20200828DAN,8/31/2025,NPW,15000,15000,0,0, 255.00 ," 3,825,000.00 ",0,FALSE,,348265
12/6/2021,Purchase,Purchase Receipt,,G06369,HH075600,Giving set adult iv admin +needle 20 drops/ml,EACH,190423,3/31/2024,NPW,25000,25000,0,0, 255.00 ," 6,375,000.00 ",0,FALSE,,348264
12/3/2021,Purchase,Purchase Receipt,,G06364,BB021300,"Dexamethasone sodium phosphate,4mg/ml,1ml,Each",EACH,AB21042,9/30/2023,NPW,10400,10400,0,0, 247.50 ," 2,574,000.00 ",0,FALSE,,348040
12/3/2021,Purchase,Purchase Receipt,,G06364,BB038400,"Heparin sodium,5,000,IU/ml,5ml,Each",EACH,IHEPB1148,9/30/2023,NPW,6000,6000,0,0," 2,260.50 "," 13,563,000.00 ",0,FALSE,,348039
12/3/2021,Purchase,Purchase Receipt,,G06368,EE021900,"Glycerine suppositories-Adult ,4g,12",12,2141,1/31/2025,NPW,1700,1700,0,0, 420.75 ," 715,275.00 ",0,FALSE,,347955
12/3/2021,Purchase,Purchase Receipt,,G06368,BB063300,"Phenytoin soldium,50mg/ml,2ml,Each",EACH,N101290,9/30/2025,NPW,4910,4910,0,0, 808.50 ," 3,969,735.00 ",0,FALSE,,347954
12/3/2021,Purchase,Purchase Receipt,,G06367,BB044700,"Labetalol,5mg/ml,IV,Each",EACH,LBI2102BC,1/31/2023,NPW,320,320,0,0," 14,685.00 "," 4,699,200.00 ",0,FALSE,,347953
12/3/2021,Purchase,Purchase Receipt,,G06367,BB044700,"Labetalol,5mg/ml,IV,Each",EACH,LBI2111BC,7/31/2023,NPW,279,279,0,0," 14,685.00 "," 4,097,115.00 ",0,FALSE,,347952
12/3/2021,Purchase,Purchase Receipt,,G06366,BB075300,"Vecuronium Bromide,10mg,PFR,Each",EACH,LVRBB2128,9/30/2023,NPW,500,500,0,0," 2,145.00 "," 1,072,500.00 ",0,FALSE,,347951
12/3/2021,Purchase,Purchase Receipt,,G06366,BB075300,"Vecuronium Bromide,10mg,PFR,Each",EACH,LVRBB2141,9/30/2023,NPW,500,500,0,0," 2,145.00 "," 1,072,500.00 ",0,FALSE,,347950
12/3/2021,Purchase,Purchase Receipt,,G06366,BB024600,"Digoxin,250,micrograms/ml,2ml,Each",EACH,IDXNA1106,8/31/2024,NPW,30,30,0,0," 2,062.50 "," 61,875.00 ",0,FALSE,,347949
12/3/2021,Purchase,Purchase Receipt,,G06366,BB010200,"Bupivacaine spinal isobaric 0.5%,10ml,ampoule,Each",EACH,IBPVB2106,9/30/2023,NPW,250,250,0,0, 990.00 ," 247,500.00 ",0,FALSE,,347948
12/3/2021,Purchase,Purchase Receipt,,G06365,BB063300,"Phenytoin soldium,50mg/ml,2ml,Each",EACH,N101290,9/30/2025,NPW,1810,1810,0,0, 808.50 ," 1,463,385.00 ",0,FALSE,,347900
12/3/2021,Purchase,Purchase Receipt,,G06363,MM037800,"Blood Grouping Serum, Anti-D, IgM,IgG",EACH,DD-2108,11/30/2023,NPW,500,500,0,0," 6,200.00 "," 3,100,000.00 ",0,FALSE,,347527
12/3/2021,Purchase,Purchase Receipt,,G06363,MM141300,Haemocytometer,EACH,NA,12/31/2099,NPW,12,12,0,0," 68,000.00 "," 816,000.00 ",0,FALSE,,347526
12/3/2021,Purchase,Purchase Receipt,,G06363,MM038100,"Blood Grouping Tiles- Polysterline,Each",EACH,NA,12/31/2099,NPW,12,12,0,0," 18,900.00 "," 226,800.00 ",0,FALSE,,347525
12/2/2021,Purchase,Purchase Receipt,,G06362,MM035750,"Biohazard Bag 100L,1.5mil, flat bottom seal, Red",100,NA,12/30/2099,NPW,3300,3300,0,0," 14,500.00 "," 47,850,000.00 ",0,FALSE,,347134
12/1/2021,Purchase,Purchase Receipt,,G06361,BB028200,"Enoxaparin,100mg/ml3ml,Each",EACH,242118,11/30/2023,NPW,4600,4600,0,0," 3,588.75 "," 16,508,250.00 ",0,FALSE,,347019
11/30/2021,Purchase,Purchase Receipt,,G06343,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020051,9/30/2024,NPW,4480,4480,0,0," 1,567.50 "," 7,022,400.00 ",0,FALSE,,346347
11/30/2021,Purchase,Purchase Receipt,,G06343,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020041,9/30/2024,NPW,5702,5702,0,0," 1,567.50 "," 8,937,885.00 ",0,FALSE,,346346
11/30/2021,Purchase,Purchase Receipt,,G06341,AA007840,"Atenolol,50mg,tablet,1000",1000,1040011,6/30/2024,NPW,1888,1888,0,0," 5,362.50 "," 10,124,400.00 ",0,FALSE,,346345
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283791,10/31/2026,NPW,830,830,0,0," 9,075.00 "," 7,532,250.00 ",0,FALSE,,346344
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283931,10/31/2026,NPW,838,838,0,0," 9,075.00 "," 7,604,850.00 ",0,FALSE,,346343
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283911,10/31/2026,NPW,825,825,0,0," 9,075.00 "," 7,486,875.00 ",0,FALSE,,346342
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283951,10/31/2026,NPW,826,826,0,0," 9,075.00 "," 7,495,950.00 ",0,FALSE,,346341
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283971,10/31/2026,NPW,705,705,0,0," 9,075.00 "," 6,397,875.00 ",0,FALSE,,346340
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283921,10/31/2026,NPW,845,845,0,0," 9,075.00 "," 7,668,375.00 ",0,FALSE,,346339
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283961,10/31/2026,NPW,833,833,0,0," 9,075.00 "," 7,559,475.00 ",0,FALSE,,346338
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283941,10/31/2026,NPW,824,824,0,0," 9,075.00 "," 7,477,800.00 ",0,FALSE,,346337
11/30/2021,Purchase,Purchase Receipt,,G06340,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283811,9/30/2026,NPW,175,175,0,0," 9,075.00 "," 1,588,125.00 ",0,FALSE,,346336
11/29/2021,Purchase,Purchase Receipt,,G06323,FF007600,"Gown, surgical, nonwoven,ligt,ISO16604 Disp, XL",10,NA,12/31/2099,NPW,50000,50000,0,0," 4,000.00 "," 200,000,000.00 ",0,FALSE,,344745
11/29/2021,Purchase,Purchase Receipt,,G06323,FF007650,"Gown, surgical, nonwoven,ligt,ISO16604 Disp, L",EACH,NA,10/31/2024,NPW,50000,50000,0,0," 4,000.00 "," 200,000,000.00 ",0,FALSE,,344744
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104111,10/31/2023,NPW,949,949,0,0," 9,075.00 "," 8,612,175.00 ",0,FALSE,,343789
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104110,10/31/2023,NPW,990,990,0,0," 9,075.00 "," 8,984,250.00 ",0,FALSE,,343788
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104109,10/31/2023,NPW,990,990,0,0," 9,075.00 "," 8,984,250.00 ",0,FALSE,,343787
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104108,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343786
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104107,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343785
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104106,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343784
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104105,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343783
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104104,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343782
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104103,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343781
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104102,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343780
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104101,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343779
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104100,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343778
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104099,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343777
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104098,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343776
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104097,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343775
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104096,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343774
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104095,10/31/2023,NPW,996,996,0,0," 9,075.00 "," 9,038,700.00 ",0,FALSE,,343773
11/26/2021,Purchase,Purchase Receipt,,G06306,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104094,10/31/2023,NPW,395,395,0,0," 9,075.00 "," 3,584,625.00 ",0,FALSE,,343772
11/26/2021,Purchase,Purchase Receipt,,G06305,AA028800,"Glibenclamide,5mg,tablet,1000",1000,2109017,10/31/2023,NPW,776,776,0,0," 3,300.00 "," 2,560,800.00 ",0,FALSE,,343771
11/23/2021,Purchase,Purchase Receipt,,G06300,EE010800,"Chlorhexidine,1.5%,solution 5ml,Each",EACH,2108135,8/31/2024,NPW,195,195,0,0," 11,550.00 "," 2,252,250.00 ",0,FALSE,,343498
11/23/2021,Purchase,Purchase Receipt,,G06299,EE008700,"Calamine lotion aqueous,15%,500ml,Each",EACH,2103055,3/31/2024,NPW,864,864,0,0," 1,897.50 "," 1,639,440.00 ",0,FALSE,,343480
11/23/2021,Purchase,Purchase Receipt,,G06299,EE008700,"Calamine lotion aqueous,15%,500ml,Each",EACH,2011183,11/30/2023,NPW,1944,1944,0,0," 1,897.50 "," 3,688,740.00 ",0,FALSE,,343479
11/23/2021,Purchase,Purchase Receipt,,G06299,EE004200,Benzoic acid 1%+ salicylic acid 2% compound,EACH,2107116,7/31/2024,NPW,200,200,0,0," 2,887.50 "," 577,500.00 ",0,FALSE,,343478
11/24/2021,Purchase,Purchase Receipt,,G06296,EE011700,"Chlorinated lime HTH(Sodium hypochlorite)70%,50Kg",50KG,ZACT1621,7/31/2024,NPW,480,480,0,0," 145,000.00 "," 69,600,000.00 ",0,FALSE,,342590
11/24/2021,Purchase,Purchase Receipt,,G06295,CC001500,"Rabies vaccine course, (1x 5, 0.5ml/dose",EACH,202012461,11/30/2023,NPW,6544,6544,0,0," 23,512.50 "," 153,865,800.00 ",0,FALSE,,342589
11/24/2021,Purchase,Purchase Receipt,,G06295,CC001500,"Rabies vaccine course, (1x 5, 0.5ml/dose",EACH,202010383,9/30/2023,NPW,916,916,0,0," 23,512.50 "," 21,537,450.00 ",0,FALSE,,342588
9/1/2021,Purchase,Purchase Receipt,,G06277,EE003900,Beclomethasone diproprionate inhalation,EACH,2121461,4/30/2024,NPW,2800,0,0,0, -   , -   ,0,FALSE,,340868
11/23/2021,Purchase,Purchase Receipt,,G06266,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,1230051,10/31/2024,NPW,477,477,0,0," 3,506.25 "," 1,672,481.25 ",0,FALSE,,340619
11/23/2021,Purchase,Purchase Receipt,,G06266,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,1230041,10/31/2024,NPW,467,467,0,0," 3,506.25 "," 1,637,418.75 ",0,FALSE,,340618
11/23/2021,Purchase,Purchase Receipt,,G06266,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,1230031,7/31/2024,NPW,419,419,0,0," 3,506.25 "," 1,469,118.75 ",0,FALSE,,340617
11/23/2021,Purchase,Purchase Receipt,,G06266,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,1230021,7/31/2024,NPW,137,137,0,0," 3,506.25 "," 480,356.25 ",0,FALSE,,340616
11/23/2021,Purchase,Purchase Receipt,,G06265,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410421,9/30/2024,NPW,537,537,0,0," 16,788.75 "," 9,015,558.75 ",0,FALSE,,340608
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283811,9/30/2026,NPW,641,641,0,0," 9,075.00 "," 5,817,075.00 ",0,FALSE,,340600
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283801,9/30/2026,NPW,821,821,0,0," 9,075.00 "," 7,450,575.00 ",0,FALSE,,340599
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283781,9/30/2026,NPW,835,835,0,0," 9,075.00 "," 7,577,625.00 ",0,FALSE,,340598
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283771,9/30/2026,NPW,853,853,0,0," 9,075.00 "," 7,740,975.00 ",0,FALSE,,340597
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283761,9/30/2026,NPW,828,828,0,0," 9,075.00 "," 7,514,100.00 ",0,FALSE,,340596
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283751,9/30/2026,NPW,835,835,0,0," 9,075.00 "," 7,577,625.00 ",0,FALSE,,340595
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283741,9/30/2026,NPW,831,831,0,0," 9,075.00 "," 7,541,325.00 ",0,FALSE,,340594
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283731,9/30/2026,NPW,835,835,0,0," 9,075.00 "," 7,577,625.00 ",0,FALSE,,340593
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283721,9/30/2026,NPW,828,828,0,0," 9,075.00 "," 7,514,100.00 ",0,FALSE,,340592
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283711,9/30/2026,NPW,831,831,0,0," 9,075.00 "," 7,541,325.00 ",0,FALSE,,340591
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283701,9/30/2026,NPW,677,677,0,0," 9,075.00 "," 6,143,775.00 ",0,FALSE,,340590
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283691,9/30/2026,NPW,90,90,0,0," 9,075.00 "," 816,750.00 ",0,FALSE,,340589
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283591,9/30/2026,NPW,90,90,0,0," 9,075.00 "," 816,750.00 ",0,FALSE,,340588
11/23/2021,Purchase,Purchase Receipt,,G06264,AA049500,"Paracetamol,500mg,tablet,1000",1000,0283571,9/30/2026,NPW,120,120,0,0," 9,075.00 "," 1,089,000.00 ",0,FALSE,,340587
